utterance_id,conversation_id,agent,message,topic
829,37,agent_2,"Yeah, he is great, and a great dramatic actor! Not like Jim Carrey, who has sworn off doing dramas...",
830,37,agent_1,Do you know why he would make such a change ?,
831,37,agent_2,He decided he only wanted to work on projects that project positivity. That appears to be his motivation.,
832,37,agent_1,"Oh wow, good for him if he enjoys that. Have you heard of Michael Caine?",
833,37,agent_2,Yeah. He's another good actor with a great range. Funny how he joined acting in pursuit of pretty girls!  That was his motivation!,
834,37,agent_1,Hahaha go figure. Have you heard of Jon Hamm or Ellie Kemper?,
835,37,agent_2,No. Are they actors?,
836,37,agent_1,Yeah Jon Hamm is an actor and was Ellie's drama teacher too,
837,37,agent_2,"And now she is a star? You know, the biggest star in our galaxy is 1 billion times larger than the sun? Amazing!",
838,37,agent_1,that sure is And the sun is white not yellow,
839,37,agent_2,And iit produces enough energy in one second to meet the energy demand at earth for 500k years. That is white hot!,
840,37,agent_1,That is a lot of energy. yet a lightning bolt is way hotter than that,
841,37,agent_2,"How do we know this? Who has a thermometer that can go up that high in temperature?  Hot, really hot, hot as the sun, hotter than the sun, lightenting bolt hot...",
842,37,agent_1,I have no idea there must be some devices that make these measurement,
843,37,agent_2,"Wouldn't they melt? I don't know. I can't figure out how they know that it takes over 150 years for Neptune to circle the sun. By the time it circles the sun again, I hope to have mastered typing...",
844,37,agent_1,Yeah that is a long time. do you like horses?,
845,37,agent_2,"No. I, like Dirty Harry (AKA Clint Eastwood) am allergic to horsehair. I like horseradishes though!",
846,37,agent_1,"Well, you like something related to the name at least. Nice chatting with you",
847,38,agent_1,"Morning, play guitar at all?",
848,38,agent_2,"Like, say, Eric Clapton? I wish!! You?",
849,38,agent_1,"I do, Not like Clapton though. I'm more of an acoustic/folky guy. Did you know Brian May uses coins as guitar picks?",
850,38,agent_2,Heard that. Isn't that hard on the strings?,
851,38,agent_1,"Depends how hard you play and the thickness of the strings. Think he knows a thing or two though, he's an astrophysicist too.",
852,38,agent_2,"Great, Queen's guitarist with a PhD! Why not? Do you like Eddie Van Halen?",
853,38,agent_1,He was very influential. Not really my thing though. He is a hell of a guitarist though.,
854,38,agent_2,"Yeah, did the guitar solo on Michael Jackson's ""Beat It"". Folk guitar greats are overshadowed by rock guitarists, it seems.",
855,38,agent_1,"Yeah that solo set the speakers on fire. Must have turned it to ""11"".",
856,38,agent_2,"I guess! Pink Floyd's guitarist set up a recording studio on a houseboat on the river, Thames. Funky, as they said in the 70's! Good acoustics on a river?",
857,38,agent_1,"Yes, The Astoria. Quieter for recording more than anything. Mics pick up everything.",
858,38,agent_2,"Yeah, tugboats, London city noise, the lot! Maybe that's what he was going for...Do you know the band, Muse?",
859,38,agent_1,"Yeah, good stuff. Supposed to be good live.",
860,38,agent_2,"Their guitarist, Matthew Bellamy apparently holds the Guinness record for most guitars smashed on a tour. Punk-type band?",
861,38,agent_1,"More, indie rock, alternative rock.  Like to read?",
862,38,agent_2,"Yes! Not a speed reader, though.",
863,38,agent_1,"Me either. The record holder can read 4,700 words per minute.",
864,38,agent_2,That wouldn't be me! What's your favorite genre to read?,
865,38,agent_1,Sci-fi. You?,
866,38,agent_2,Like sci-fi. Did you know Starship Troopers is on reading list for 3 military branches? Wonder why?,
867,38,agent_1,It's a great book and very pro military. They're also suggested Ender's Game which is an interesting breakdown of the military mindset.,
868,38,agent_2,"Never read that one, but think I saw the movie version. Sci-fi books really engage your imagination/creativity. Agree?",
869,38,agent_1,"Definitely. Well, nice chatting.",
870,39,agent_1,Have you paid much attention with what's been going on with Brexit?,
871,39,agent_2,"Yeah a bit, do you think that theres reason to panic?",
872,39,agent_1,"There are a lot of logical concerns, enough that their government released documents to help with the transition",
873,39,agent_2,"British official assured people it was unlikely, the tarifs and friction at the border sure generates trouble",
874,39,agent_1,Leaving the European Union will have repercussions whether it's well-planned or not. Some even fear a potential sandwich famine,
875,39,agent_2,"I agree, its something that shouldnt be taken lightly, a divorce is always nasty, specially at that scale",
876,39,agent_1,And it affects those who have retired from Britain who live in Europe. Not to mention access to some bank accounts,
877,39,agent_2,"Yeah theres about 250,000 British retiress living in Europe, that will take a toll on them",
878,39,agent_1,"Since it happens officially in the next few weeks, I guess we'll see if the panic is actually legitimate or not",
879,39,agent_2,"I guess things tend to be over dramaticed, do you follow the goverment?",
880,39,agent_1,"I don't really follow them, not unless it's something large scale. That's probably why I was unaware that Wikileaks knew of the government's plans to destroy them. Unless that was a made up story",
881,39,agent_2,"Funny how wikileaks posted the plan, that must have been frustrating to some, and I think the story is real I might have to fact check it later",
882,39,agent_1,I guess it's not as bad as the man who sold the Eiffel Tower twice by pretending to be a French government official,
883,39,agent_2,"He must be a great con man, I have to give that to him, I bet someone felt really stupid after the purchase was done",
884,39,agent_1,Who has that much money and yet is stupid enough to fall for that? I wonder if it can even be sold,
885,39,agent_2,"I know right, the face on the government officials must had been priceless, can you imagine that?",
886,39,agent_1,And to get away with that twice means there must have been at least two buyers,
887,39,agent_2,"Yeah at least two suckers fell for that, really funny, I wonder how they felt after realizing they fell for that",
888,39,agent_1,But they're still wealthy enough to have thought of buying it. I wonder how much money it would take to buy the 86% of Nevada that is owned by the US government,
889,39,agent_2,"I guess it would take a lot of money, it seems unfair for the government to earn that much land, people deserve a piece of land too, I pay my taxes on time that should count",
890,39,agent_1,Maybe it's land used for Native Americans. Who knows what it's actually used for. At least it's not the case in all states!,
891,40,agent_1,Hi there my friend. Do you like dramatic movies?,
892,40,agent_2,"I do, I also like Hugh Laurie the actor.",
893,40,agent_1,"I do too I can't believe he made $700,000 per episode when he was doing house",
894,40,agent_2,"Woah! that is a lot, is that for real?",
895,40,agent_1,Yes that's real! That guy is definitely not worried about money. Do you know who Michael Caine is?,
896,40,agent_2,"Yeah, he played Alfred in batman, apparently he went to acting school to chase girls. LOL",
897,40,agent_1,That is funny. What makes me sad is that Jim Carrey won't do dramas anymore. He only wants to do comedies to promote positivity,
898,40,agent_2,"Yeah, I don't think I've seen any of his dramas to be honest, which one did you like?",
899,40,agent_1,I really like The Truman Show. It does have some comedy but it's mostly a dramatic role. I think he's too goofy when he's in a comedy personally,
900,40,agent_2,"Oh yeah, I thought the Truman Show was more comedic, but I suppose it was a drama.",
901,40,agent_1,Yep it was supposed to be more drama I thought. Do you watch Netflix by the way?,
902,40,agent_2,"I do, but I just canceled my subscription. I used to love the show Billions.",
903,40,agent_1,I have to check that out. I did hear good things. Pretty crazy that they have 60 million subscribers in the United States,
904,40,agent_2,"Yeah, that is a lot. Did you know smoking near apple computers voids their warranty?",
905,40,agent_1,I heard that. I think they call it a Biohazard? If it were possible would you upload your mind to a computer? People that would do that are called transhumanists,
906,40,agent_2,"Yeah, it might be. Is it the same for iphones?",
907,40,agent_1,Are you saying you would upload your brain to an iPhone? Haha maybe that is possible we'll have to see. It could be the new Apple big thing,
908,40,agent_2,"Well, the old Space Shuttle just ran off of 1mb of ram, why not load the brain to an iphone! Hilarious!",
909,40,agent_1,I like the way you think! Especially if the Russians can make a computer that runs on water back in 1936 we must be able to put our brains into iPhones haha,
910,40,agent_2,"I don't believe that is real, how is it possible, unless it is like a dam.",
911,40,agent_1,Yes I'd have to look it up. Have you ever played Minecraft apparently someone 16-bit computer in that game,
912,41,agent_1,So do you have any feelings regarding the EPA under the current administration?,
913,41,agent_2,"I think Their testimonies illuminate sharp contrasts between the current EPA and earlier ones, under both Republican and Democratic administrations. Is it right?",
914,41,agent_1,There is definitely a sharp contrast between the EPA of the past and current administrations. It seems like the current EPA is more concerned with rolling back environmental protections than protecting the environment.,
915,41,agent_2,Of course this is acceptable.,
916,41,agent_1,I find it extremely concerning. Did you know that the US Senate used the same gavel for 165 years until Nixon cracked it!? That gavel went through a lot.,
917,41,agent_2,"I think During a raucous debate over atomic energy, Tricky Dicky cracked it.",
918,41,agent_1,Possibly. Women were not allowed to wear pants on the u.s. senate floor until 1993 after senators barbara mikulski and carol moseley braun defiantly staged a protest by wearing pantsuits. 1993! That's ridiculous and extremely sexist for far longer than is acceptable.,
919,41,agent_2,This thing makes me interesting. Do you more about that details?,
920,41,agent_1,Well I would have thought that mandatory skirts would have been phased out in the 60's particularly in a government organization. Senators not being able to wear pants and being required to wear skirts until 1993 is very upsetting to me and shows how slow we are to address sexism as a culture.,
921,41,agent_2,Of course this is acceptable. Do you like to hearing radio?,
922,41,agent_1,I don't listen to it as much as I used to but yes I like the radio.,
923,41,agent_2,I really like to hear radio.,
924,41,agent_1,"In that case, did you know that according to canadian law, all radios are required to have at least 40% of the music played be canadian?",
925,41,agent_2,"Maybe, Radio plays an important role in introducing listeners to new music and artists. CRTC policies and regulations ensure that Canadian works are played on Canadian radio stations.",
926,41,agent_1,It does help introduce new artists to people. There is a website where you can listen to thousands of episodes of classic radio dramas for free.,
927,41,agent_2,This is a good thing. I like it very much.,
928,41,agent_1,I know they were once the height of entertainment but I wonder if they would still hold up today?,
929,41,agent_2,Do you know Nuntii Latini is a Finnish news service that broadcasts in Latin?,
930,41,agent_1,I did not. Latin is a dead language so I wonder why they chose to do that? Who is the audience for such a thing?,
931,41,agent_2,"Sorry, i do not know fully about those details.",
932,41,agent_1,That's okay I just don't know who would know Latin to be able to listen to that.,
933,42,agent_1,"hey there, do you go out and vote during elections?",
934,42,agent_2,"Hello there, I do like to get out and vote, how about you?",
935,42,agent_1,me too. do you know way back then though how people were appointed in ancient athens?,
936,42,agent_2,I guess they were appointed by a lottery of some type.  I think they believed that elections would lead to an oligarchy.,
937,42,agent_1,I wonder how that would work today though.,
938,42,agent_2,"Yeah I don't think that would work very well, but then again, maybe it would work better, who knows.",
939,42,agent_1,yeah there is no knowing there. In Nevada they have a none of these candidate options in the ballot.,
940,42,agent_2,Yeah I heard that there were some wild results in the Nevada elections this year.,
941,42,agent_1,I did not know about that one. not a lot of people seems to vote though since less than 63 people go out and vote,
942,42,agent_2,"Isn't that pretty sad, I guess it hasn't breached that 63% barrier in the last 100 years!",
943,42,agent_1,yes it is because it is a right and we are not using it to its best.,
944,42,agent_2,That is true.  Did you know that the taller candidate has won the presidential election 75% of the time?,
945,42,agent_1,hahaa I really wonder if that has any correlation with how people perceive the candidates,
946,42,agent_2,"Yeah I guess it must, because that is just way too high to just be chance.",
947,42,agent_1,did you hear that international electoral observers were blocked from polls in nine states in 2012,
948,42,agent_2,"No I didn't hear that, I wonder why they stopped doing that?",
949,42,agent_1,"maybe they did not trust them, i have no idea. do you know when republicans and democrats started using red and blue?",
950,42,agent_2,"No I don't, but probably more than 100 years ago or so, do you know?",
951,42,agent_1,It was actually as recently as 2000 so not very long ago.,
952,42,agent_2,"Really, wow I am really bad at politics I guess.",
953,42,agent_1,I did not know it either until now. It was nice chatting with you.,
954,43,agent_1,Hi.  I guess Channig Tatum and Jenna Dewan Tatum are getting a divorce.  Sad.,
955,43,agent_2,"Yes, I read about that in the news. The things he says about it almost sound too good to be true...maybe it's sarcastic?",
956,43,agent_1,"Not sure... They were a good team.  I guess ""Step Up"" was a favorite for many.",
957,43,agent_2,"Seems like it. I never saw it, though.They are pretty talented to be good at both acting and dancing. Singing, too?",
958,43,agent_1,"I think so, the ""Step Up"" soundtrack had high acclaim.",
959,43,agent_2,I think the movie tried to have an overall good message to be the best you can be in everything you do. Inspirational for many.,
960,43,agent_1,That's refreshing... I can see why ABC Family was mentioned.,
961,43,agent_2,"Kids love to dance to soundtracks, too. I think they even have a few video games with dance and music",
962,43,agent_1,"Yes, they do.  I didn't know Bruce Lee was also a great dancer.  I thought he just beat up bad guys.",
963,43,agent_2,That's really cool! I think Patrick Swayze was also a multi-talented actor dancer. He was in a very famous movie and that soundtrack is also great.,
964,43,agent_1,I can see him but Tupac?  I guess Tupac danced ballet in high school.  How can you hide a gun in tights?,
965,43,agent_2,That sounds so crazy it might even be an urban legend! Ballet dancers go through a lot of shoes in just one week. Think how their feet feel!,
966,43,agent_1,Ouch!  I guess we are all dancers to some degree.  Babies naturally dance when they hear music.,
967,43,agent_2,"I remember as kids we'd have birthday parties and dance to various Disney Soundtracks. Do they still make those, I wonder?",
968,43,agent_1,"If they do, they are probably ""R"" rated.  Disney has changed for the worse.  I think it's great the Spielberg played clarinet in the Jaws soundtrack.",
969,43,agent_2,"Speilberg is amazing! It wouldn't surprise me if he could dance well, too! I wonder if he'd ever play an instrument in another soundtrack?",
970,43,agent_1,"Don't know... I do know that Phil Collins recorded the Tarzan sound track in many different languages. Ilaian, German, etc.",
971,43,agent_2,That's amazing! I wonder if those are all rated on Rotten Tomatoes? It's owned by WB so I wonder if it's hard on Disney or other rivals?,
972,43,agent_1,I wonder if that biases their judgement for WB productions.  No film based on video games ever got a rating above 44% from RT.,
973,43,agent_2,"If you like video games, some of those movies are pretty good, too. I didn't realize Rotten Tomatoes was started by students until recently! Brilliant!,",
974,43,agent_1,I kind of look at IMDB for ratings... Great chat! You were excellent!,
975,44,agent_1,"Hi, how are you?",
976,44,agent_2,"Hi I'm good, what do you think about this article?",
977,44,agent_1,I think an article about DC weather is pretty narrow. Im from chicago and just got done shoveling my drive so....,
978,44,agent_2,"Haha, I can't relate. The only part I can relate to is to how hot it is during the summer. I'm from Florida. Have you ever used the Amazon Alexa device?",
979,44,agent_1,I have... It's basically my timeout timer for my kids. Did you know...The first amazon.com customer spent $27.95 and got a building named after him,
980,44,agent_2,I did not know until I read the article. Amazon seems to do very unusual things that make people excited. The only products I have ever bought from Amazon are electronics and toys for my kids as well. Just bought the new apple airpods!,
981,44,agent_1,Nice! I love my airpods. I clean my house with headphones on and I used to get my cord caught on my baby gate all the time. I got irrationally angry abut it and bought my first pair when I couldn't take any more...,
982,44,agent_2,What kind of music do you listen to? I loved rap rock back in my college days. Did you know Linkin park played 325 concerts in 2001 alone?,
983,44,agent_1,"That's a lot of shows! I listen to a lot of music. Been into EDM recently during my workouts. Also listen to metal and rock. MOstly, during my free time, I listen to podcasts. Im a nerd...",
984,44,agent_2,"Oh really? I love podcasts, I love reading as well especially nonfiction because it helps me develop and practice reading strategies and comprehension.",
985,44,agent_1,"Nice. What podcasts do you listen to? In 1972, pink floyd recorded a live concert at the ancient roman amphitheater in pompeii...with no audience.",
986,44,agent_2,"Oh I just listen to sports podcasts, mainly basketball ones. I did not know that. Have you ever been to a pink floyd concert?",
987,44,agent_1,I have not but they are a favorite band of mine. What basketball podcast? I love sports podcasts so we're on the same page...,
988,44,agent_2,I listen to BBallbreakdown NBA podcast. Basketball is my favorite sport so that's why I listen to it.,
989,44,agent_1,Nice. Who is the host? I listen to Dan Patrick and Dan LeBatard. I also listen to a bunch of NPR stuff. Again... nerd!,
990,44,agent_2,"Coach Nick, he gives a lot of insight for upcoming games which is what I find interesting. And that's cool. So have you ever travelled down south before?",
991,44,agent_1,I have... I really love the south. I love the food especially.,
992,44,agent_2,Which states have you been to? Its quite hot in Florida even during the winter. We typically get heavy rains weekly.,
993,44,agent_1,I have been to Florida and Alabama and Georgia. I love Florida and plan to retire there in 20 years. Where are you in Florida?,
994,44,agent_2,"In Tampa, its not the first city you would think of, rather you would probably think of miami as the city of Florida haha!",
995,44,agent_1,"As a Le Batard fan, Miami is the first but I love the gulf coast. Want to move to clear water. Take care!",
996,45,agent_1,Do you like Orchestras ? Carlos Miguel Prieto made the conductor of the year,
997,45,agent_2,I don't really unless it is accompanied by dance. his performance seemed like it was going to be a defeat but suddenly became delightful,
998,45,agent_1,I love dance as well. I knew Michael jackson did not do those dance moves on his own,
999,45,agent_2,Yeah I always wondered how he did that. I also thought he invented the moonwalk but I guess tap dancer Bill Bailey did in 1955.,
1000,45,agent_1,Wow I never knew that. Big bad Tupac danced ballet in high school,
1001,45,agent_2,"Wow, that is pretty cool. I guess they tried to teach Mr. Rogers to breakdance in one episode!",
1002,45,agent_1,Lol That would have been funny to see that. did you know that Jim carrey doesn't make dramas any more ?,
1003,45,agent_2,I think he is better in comedies so maybe that's not such a bad thing.,
1004,45,agent_1,his beilef system prevents him from playing in movies that don't project positivity. I admire that,
1005,45,agent_2,Interesting. I don't realy watch a lot of drama though I do like the melodrama called Ikea Heights. It's shot in the Ikea store without the store knowing. How creepy though.,
1006,45,agent_1,Interesting. Well Michael caine became an actor because all the prettiest girls at his school were in drama class. It paid off anyway lol,
1007,45,agent_2,"Haha, yeah I guess it did. Funny that he admitted it. Patrick Stewart teaches master classes for drama students in the UK. That would be fun!",
1008,45,agent_1,I love Patrick Stewart.  There is a website where you can listen to thousands of episodes of classic radio dramas for free. I would like to find that site,
1009,45,agent_2,Interesting. That would be good for my commute.,
1010,45,agent_1,"Yes and Hugh laurie made $700,000 per episode in house. thats a lot of money for TV",
1011,45,agent_2,Nice! Do you like Emily Clarke? She did the funky chicken and robot dance at the audition for Daenerys Targaryen.,
1012,45,agent_1,I do like Emily Clarke. Do you like creed ? In 2002 a creed concert was so bad that four concert goers filed a lawsuit against the band,
1013,45,agent_2,"I used to like them. I don't really like concerts, do you?",
1014,45,agent_1,I love them. I would like to go to croatia where there is an ancient roman amphitheatre that is still in use as a concert venue,
1015,45,agent_2,That sounds awesome. I would go to that venue. But I don't like concerts because they are so loud and make my ears right. In 72 Deep Purple broke the world record for loudest concert and three members of the audience were rendered unconscious.,
1016,45,agent_1,Wow.  linkin park played 324 concerts in 2001 alone.,
1017,46,agent_1,Do you like baseball?,
1018,46,agent_2,I do like baseball. I can't wait for the season to start. Do you like baseball?  Did you know that it evolved from a game in England?,
1019,46,agent_1,"I do like the game, yeah, and no I didnt know that, I wonder why its not popular in England then",
1020,46,agent_2,I don't know.  Baseball is a form of an old bat and ball game played there back in the mid-18th century.  It's weird that it's popular in the US and especially Japan and not there.,
1021,46,agent_1,"It is odd, maybe as odd as the managers wearing uniforms in the field,",
1022,46,agent_2,I've always wondered why they do that.  I assume it's to show team membership but I don't really know.,
1023,46,agent_1,"Its because they can also play if they think its the best thing, if the need arises they can step into th field, did you hear about that man that found 3 million dollars worth of cards in his attic",
1024,46,agent_2,"So a manager can play?  I didn't know that.  If we are talking about the same man he found old baseball cards, right?",
1025,46,agent_1,"Yeah he found card that belonged to his grand father, they were just hidden in the attic, crazy luck right!",
1026,46,agent_2,Definitely!  Those cards had been hidden away since the 1940s!  I guess the people living there either never went in the attic or never looked around.,
1027,46,agent_1,So you said you liked baseball so maybe like the Yankees? what are your thought on the team,
1028,46,agent_2,"I like the Yankees.  There's some odd stuff with them though.  I mean, did you hear about the two pitchers that swapped families permanently back in 1973?",
1029,46,agent_1,"I didnt, why would they do that lol, that is really odd I have to Google that",
1030,46,agent_2,"It is really odd but I guess it was the 70s  so who knows.  I've even heard there is a""lost"" yankees player.  That is especially odd to me.",
1031,46,agent_1,"What does that even mean, a ''lost'' Yankees player? can you elaborate more about it",
1032,46,agent_2,"I really can't, sorry. I just heard that one thing, a lost player.  No one ever expanded on it to me.",
1033,46,agent_1,"Oh I see, well nothing Google cant solve then,  you know  a player got suspended because he refused to take a haircut",
1034,46,agent_2,No I didn't!  What player?,
1035,46,agent_1,"His name was Don Mattingly, crazy right, that happened back in the year 1991",
1036,46,agent_2,"You know, I would have thought it would have been much longer ago than that.  I guess I just figured there were stricter rules on hair back in the day.",
1037,46,agent_1,"I guess so, still sounds a bit stupid to suspend a player just because of that, I think he was a key player for the team so yeah.",
